Usr_id,User_screen_name,Description,#_Followers,#_Following,statuses_count,#_favourites_count,created_on,profile_image_url,default_profile,default_profile_image,verified,status.text
1307012912,ShahShubz,,94,325,385,420,41360.39502,http://pbs.twimg.com/profile_images/590165569808113665/BljegdDA_normal.jpg,TRUE,FALSE,FALSE,@Harsh95kj Fuck kya tha voh 😍. This is so you. Ekdum baap vala passing and not losing possession 😍 and then bang 💥💣
224276839,waniaditya25,,34,277,24,114,40520.67097,http://pbs.twimg.com/profile_images/461878695989223425/QN2BRiRq_normal.png,TRUE,FALSE,FALSE,#Win one of 20 #ThomsonSmartTV in the @iGyaan @ThomsonTvIndia #Giveaway  #iGyaanGiveaway https://t.co/qHWcPcBlZF
8.51E+17,DarshanaJain19,"#20#
#engineering#
#technology#
#gym#
#work#",18,343,1,8,42835.54959,http://pbs.twimg.com/profile_images/852094123326582784/fQvWsCzD_normal.jpg,TRUE,FALSE,FALSE,"""First move""#firsttweet# https://t.co/UDhhOw1ZmB"
8.50E+17,otaku_gawande,,30,111,5,20,42832.61818,http://pbs.twimg.com/profile_images/910570887195136000/LWQ_MWRq_normal.jpg,TRUE,FALSE,FALSE,RT @TeamOnyxIndia: @TeamOnyxIndia is thankful to Packshield Industries for providing us with various cases and are proud to announce them a…
8.18E+17,Abid553791951,News,63,649,15,89,42743.33024,http://pbs.twimg.com/profile_images/843516094732255233/z7LZAwKz_normal.jpg,TRUE,FALSE,FALSE,https://t.co/XnYzTuVtRw
8.49E+17,Raaaaaj6,,8,85,4,0,42830.16613,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,TRUE,TRUE,FALSE,Buy anything I want !!!!!!!!!!! #OneCroreOnePlus
8.19E+17,drashu30gandhi,"Cancerian ♋
The difference between Pizza and your opinion is that I asked for Pizza.
Just Queenin 👑
#KeepGoing😎😉",3,145,92,22,42747.07553,http://pbs.twimg.com/profile_images/823343979790028800/yPVt-Dcy_normal.jpg,TRUE,FALSE,FALSE,
8.28E+17,ILoveGayIndia,🌈🇮🇳 Bringing the Social Element to Life in #GayIndia #GayMumbai #MumbaiPride #LGBTIndia #IndianGay | LGBT #Kolkata #NewDelhi #Bangalore #ILoveGay,1385,1226,551,2313,42769.702,http://pbs.twimg.com/profile_images/827560310919815169/Y7ntxOKP_normal.jpg,TRUE,FALSE,FALSE,"RT @sriniwasan: Networking, making new connections has already begun. #OESummit #Ally #Story #Workshop #Leadership #Panel #Section377 @prid…"
8.48E+17,Saurabh7V,Would you beleive what I write here?,14,92,0,0,42826.57866,http://pbs.twimg.com/profile_images/848174455041933313/9V14gsy2_normal.jpg,TRUE,FALSE,FALSE,none
8.43E+17,yelin_shaon,"seo,marketer",61,1024,4328,13,42811.42341,http://pbs.twimg.com/profile_images/842681025557925888/OJJhLnGF_normal.jpg,TRUE,FALSE,FALSE,Tristan Thompson to Khloe Kardashian: Rob Is a LOSER! https://t.co/RkXMwkyOvn Via #enews24ghanta https://t.co/7ClPa5t3mS
8.46E+17,RohitMi07406932,"Master trainer in CACR,love cricket and teaching mathematics and physics,love to eat food which include cheese and paneer❤",21,183,15,15,42819.35657,http://pbs.twimg.com/profile_images/853645243333398529/QQDPY7Mn_normal.jpg,TRUE,FALSE,FALSE,"A friend in need is a friend indeed! Hunt diyas to win discount coupons, smartphones  https://t.co/o1gTSWGoKH"
2196276446,arnavkz28,be a Maverick,86,127,222,370,41593.69725,http://pbs.twimg.com/profile_images/850767562874863616/SkfvgEWW_normal.jpg,TRUE,FALSE,FALSE,"@PUBGMOBILE We wanted to conduct a PUBG Mobile tournament in our college, but the game does not work on our college… https://t.co/S8zPudHNgz"
8.45E+17,Rushabhshah169,"Engineering student, Occasional daydreamer, Sports fan, a big time foodie too!",22,170,2,7,42818.7523,http://pbs.twimg.com/profile_images/847063473691541504/rsnVjI3A_normal.jpg,TRUE,FALSE,FALSE,@shennoying hahaha sahi Hai..😏 what you doing?
8.44E+17,GrooomR,"GroomR is the best Saloon and Spa finder app to search for and discover them to have a make over. Browse through Saloons catalogue , photos, user reviews",30,584,6,3,42816.34116,http://pbs.twimg.com/profile_images/844463519487721472/uWZ7NJQC_normal.jpg,TRUE,FALSE,FALSE,@purvak_lapsiya Sm
2365604784,VedSumeet,"Believe. Improve.
#NeverSettle.",44,297,0,5,41698.5611,http://pbs.twimg.com/profile_images/843422486490480640/wPKd8TGW_normal.jpg,TRUE,FALSE,FALSE,none
8.43E+17,shilpasureshpm,,3,17,12,2,42813.30597,http://pbs.twimg.com/profile_images/851013170420260864/CgfXTC_2_normal.jpg,TRUE,FALSE,FALSE,Survey on relationship between height of parents and children https://t.co/n1UY63F4zU
8.42E+17,im_starnish,https://t.co/KnE1hiu0lY,10,23,9,9,42809.61802,http://pbs.twimg.com/profile_images/843120516009410562/ebATojqU_normal.jpg,TRUE,FALSE,FALSE,"RT @Rivam15: #GOT7 + #IronMan tee #IndiaForIndians #shoppingstar #onlineshopping 

https://t.co/T8Sa1gq3Kv"
1417985311,DrishtiShah7,,35,135,160,904,41404.51443,http://pbs.twimg.com/profile_images/3639796753/dbb93a278db19e9477182cfc08d65bda_normal.jpeg,FALSE,FALSE,FALSE,"RT @AfrozShah1: Week 153. #MyCleanIndia  #cleanseas 

Last night , 35,000 citizens at the beach celebrating Ganesh Visarjan.

We - Citizens…"
1896723630,insanehg,"I'm human (JK. I'm one of the Quantum Lords, here to capture this planet & tweet about it!). A Complete Movie Buff
For any work email me.
Mail: hgkj01@gmail.com",2685,35,87,81,41540.39661,http://pbs.twimg.com/profile_images/629688306981191681/go-DAlah_normal.jpg,FALSE,FALSE,FALSE,@Paytm @Paytmcare Its been 2 days and I can't use any function of KYC and neither can I go ahead with the KYC. What… https://t.co/XBA9UGZ8CU
8.26E+17,hilary123446,@HalinaHalinaMir,1350,4889,26294,1055,42765.39759,http://pbs.twimg.com/profile_images/868102592139862017/XQ-8_-97_normal.jpg,TRUE,FALSE,FALSE,AnulujWy
8.22E+17,Shabnam_Thaver,,9,17,46,293,42754.67443,http://pbs.twimg.com/profile_images/822837596581601281/6F9BWbYM_normal.jpg,TRUE,FALSE,FALSE,RT @FuzeProductions: Mothers play the most imp part in our lives.#Kaira 's moment with their mothers who are no longer with them.RT if u lo…
3058309515,NEERAJT10299,https://t.co/3NsDSva4pM STUDENT,11,130,1,9,42059.32057,http://pbs.twimg.com/profile_images/668431294498512896/WBKA74B1_normal.jpg,TRUE,FALSE,FALSE,
294757758,NiraliAshar,Aspiring Rapper and Singer. Shady till I die. KJSCE. Check out my YouTube channel. Cheers. :D,135,435,1190,427,40670.76609,http://pbs.twimg.com/profile_images/802184685992505350/kOf1xV44_normal.jpg,FALSE,FALSE,FALSE,Request ID is #2829790 . I waited for at least 10 days for the reply and didn't receive it yet. Many other exactly… https://t.co/xcygKjhXq9
4274531837,manalishah26,IT Engineer!,29,66,9,43,42333.53509,http://pbs.twimg.com/profile_images/820190783990992896/Ic1Rlnpi_normal.jpg,TRUE,FALSE,FALSE,@foodpandaIndia Russia ! #WhereInTheWorld !
3234031632,theutkarshsingh,The good guy.The shy guy.The better than you guy.The cool guy.The awesome guy.The tall guy.The muscle guy.The stud guy,36,383,1141,919,42157.83684,http://pbs.twimg.com/profile_images/744057068768878592/Vquw_3w4_normal.jpg,TRUE,FALSE,FALSE,"RT @skinhub: 😍 Clutch Case + Key Giveaway
🧤 100 WINNERS every 10K RT

* RT &amp; Follow
* Enter via https://t.co/1WXC6Ibycd

Winners picked in…"
1192664930,shashanklogan,,84,192,443,128,41323.41638,http://pbs.twimg.com/profile_images/854795569226686465/G50oBeKM_normal.jpg,TRUE,FALSE,FALSE,RT @MrEaglesNation: Not gonna lie this was me #InfinityWar https://t.co/HFCGwisWq7
56711915,JugalKaria,22,147,154,521,51,40008.61443,http://pbs.twimg.com/profile_images/581554773809238017/BC1tFz_1_normal.jpg,TRUE,FALSE,FALSE,"RT @MumbaiPolice: Ghar se                     Kuch dur                                        nikalte                       chalte    
hi..…"
7.75E+17,SMohammadisak,Bollywood and Celebrities Business and Financial News Entertainment Government and Politics Hindi Music Sports,12,109,112,94,42623.28304,http://pbs.twimg.com/profile_images/774507901863858177/Yu_3azJ__normal.jpg,TRUE,FALSE,FALSE,@MadhuriDixit Happy world dance day. Dhak Dhak Girl
8.08E+17,ShrikrishnaGur1,,15,335,1,0,42715.1669,http://pbs.twimg.com/profile_images/812140165183524864/c8WdYFak_normal.jpg,TRUE,FALSE,FALSE,@PMOIndia @narendramodi good evening sir
8.20E+17,RajChidire,Fun,205,4995,800,646,42747.83184,http://pbs.twimg.com/profile_images/826152637624156165/w_dbxVAM_normal.jpg,TRUE,FALSE,FALSE,"స్వతంత్ర భారత రెండో ప్రధాని.. శాస్త్రిజీ
https://t.co/Su8RkY7kxi https://t.co/lZxuDHN70i"
8.21E+17,Seerumthamizha,,2,223,3,29,42751.70109,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,TRUE,TRUE,FALSE,"ஆசைப்படுவதற்கு 
தகுதி தேவையில்லை அதை 
அடைவதற்கான தகுதியை உருவாக்கிக்கொள்... 

Gud morng"
8.06E+17,ajaychoudhry786,Doctor's,340,2445,84,752,42709.42521,http://pbs.twimg.com/profile_images/919416904615264256/99ZCwB3k_normal.jpg,TRUE,FALSE,FALSE,"@narendramodi ईश्वर उनकी आत्मा को शांति प्रदान करें ।
ऊं शान्ति ऊं शान्ति"
8.24E+17,Doobvoob,"Tweeting my thought train.
do your thing, your cue is at the end of the tweet.",127,217,309,445,42759.44973,http://pbs.twimg.com/profile_images/961318915165978624/u8EjETfM_normal.jpg,FALSE,FALSE,FALSE,RT @22mosalah: Truly honoured by this prize which was awarded to me by colleagues - very special day😍😍 https://t.co/7mrFN0lHsP
128941572,sanjivjha22,"Fun loving, like travelling, self belief, hate compromising and lives in present...and more important support honest politics...",378,828,8678,8057,40270.73725,http://pbs.twimg.com/profile_images/622043852438769669/xmi6OZ6c_normal.jpg,TRUE,FALSE,FALSE,@sardesairajdeep Anytime Mumbai...
2968661642,jash85199,"IT engineering •
Instagram : shutter0_0eye •Ex Social Media chief @KJSCE SHUTTERBUGS",46,140,27,153,42013.36528,http://pbs.twimg.com/profile_images/1022305606395355136/VdzuHRd3_normal.jpg,TRUE,FALSE,FALSE,RT @WesternRly: #MumbaiRains WR Suburban services are running on all lines between Churchgate and Vasai Road with some delay. Efforts on to…
8.20E+17,SarthakDeySark4,Proudly A School Student. This Is The Only Official Account. Account Managed By Me.,1410,4388,1010,973,42747.83053,http://pbs.twimg.com/profile_images/1032416372972638210/DMjSBZkF_normal.jpg,TRUE,FALSE,FALSE,RT @SarthakDeySark4: https://t.co/RfOTsoRuO7
245652741,nithu575,,120,721,125,196,40575.20809,http://pbs.twimg.com/profile_images/820585394949369856/pvlAG_q0_normal.jpg,TRUE,FALSE,FALSE,RT @KicchaSudeep: I request all my fans associations to please look into what best could be done to the rain affected areas of Karnataka. T…
8.10E+17,MILINDSALVI6,,276,2121,702,3218,42721.65905,http://pbs.twimg.com/profile_images/811576995431772160/Xbrw2Sm2_normal.jpg,TRUE,FALSE,FALSE,@rutujakhilari18 wow Great
490162431,ashwintantri,Hey stranger!,63,906,225,55,40951.36444,http://pbs.twimg.com/profile_images/948178662217588736/MqPTlDuS_normal.jpg,TRUE,FALSE,FALSE,It's year 5 for #hacktoberfest! Celebrate Open Source with @DigitalOcean @Github and @Twilio. More info coming soon… https://t.co/w0NsVNZnQA
7.11E+17,Dhananjaykhara7,"Doing Mechanical Engg at Dr Babasaheb Technological University, Lonere.",16,210,11,337,42447.5483,http://pbs.twimg.com/profile_images/791615348676042752/CdBWTCqq_normal.jpg,TRUE,FALSE,FALSE,RT @HootoutApp: Wish you a  merry #Christmas #HootOut #Technovanza2016 https://t.co/sL4Wx7wT0B
8.18E+17,mahendramore424,,54,767,2,784,42743.30686,http://pbs.twimg.com/profile_images/926100181740744704/7e-P79uA_normal.jpg,TRUE,FALSE,FALSE,#NewProfilePic https://t.co/gnY2f7wVsz
3165142848,DhokiyaHarsh,20 ! Cricket/football/Engineering/Bombay😃,205,230,246,34755,42114.44559,http://pbs.twimg.com/profile_images/985761958854037504/iSMcVW6S_normal.jpg,TRUE,FALSE,FALSE,RT @Sakshiness: A DUSK IN THE PARK. https://t.co/epg9ZzTMON https://t.co/5OF1lEv96u
8.17E+17,pranil_97,,22,170,44,1826,42739.83047,http://pbs.twimg.com/profile_images/863409663626366976/xPqtiPaJ_normal.jpg,TRUE,FALSE,FALSE,I've entered this prize draw and am in with a chance of winning Real Madrid's 2018/19 home and away jerseys. You to… https://t.co/kJhB0jJUhN
8.13E+17,21_laks,,41,104,7,19,42729.46236,http://pbs.twimg.com/profile_images/812978659082452996/10xqwU3D_normal.jpg,TRUE,FALSE,FALSE,RT @21_laks: #lakshmi123
8.16E+17,Shanay_1706,,9,18,3,4,42736.74567,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,TRUE,TRUE,FALSE,RT @SanilGosavi: Support this wonderful initiative that’ll shape the future of our country. https://t.co/6Lzz4pXHog
8.16E+17,leena6675,,0,11,1,1,42736.59407,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,TRUE,TRUE,FALSE,RT @kjsceskream: We thank @VijayGoelBJP for promoting sports among the youth &amp; signing away a message for all the players at #KJSCESkream 2…
8.15E+17,Sandeepmaru17,"Call me"" SANDY""😍
Wish me on 14 December 😘
Haters keep hating me
Salman's fan😄
Snap chat id ""sandeepmaru654""
Instagram id ""sandeep.maru.17""",30,351,4,88,42734.58084,http://pbs.twimg.com/profile_images/814865213262438401/ICsCNjfZ_normal.jpg,TRUE,FALSE,FALSE,Happy new year guys may your 2017 be the best year and God bless to all of u once again happy new year welcome 2017
8.15E+17,sabbyrai126,21 years. Engineer. Traveller. Beach lover. Foodie,9,100,0,0,42735.29586,http://pbs.twimg.com/profile_images/815094453329244160/ha0Zpjpf_normal.jpg,TRUE,FALSE,FALSE,none
7.39E+17,shrihari071298,,19,70,8,10,42525.64181,http://pbs.twimg.com/profile_images/813429027822333952/ykFu37oi_normal.jpg,TRUE,FALSE,FALSE,@Paytmcare but i have not got the verification on mail and message...
1388802410,RhuL_31D,"He's haunted by humans.
India.",158,999,165,162,41393.27046,http://pbs.twimg.com/profile_images/809617485385216000/1P0UNUi6_normal.jpg,FALSE,FALSE,FALSE,"RT @KjsceSymphony: With soft soothing synth music and melodic guitar solos, #PinkFloyd released their album, #WishYouWereHere 43 years ago…"
8.13E+17,nishith_10,,2,27,5,62,42729.47981,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,TRUE,TRUE,FALSE,RT @Rickshawali: SurpriseDaiyya!! I will be performing Live on the Festival Stage at @YouTubeFanFest this Friday in Mumbai!!Super excited!!…
2607158431,c_tanmay,,8,147,3,3,41826.37544,http://pbs.twimg.com/profile_images/485710061293936642/v3rpIIMX_normal.jpeg,TRUE,FALSE,FALSE,#BRAvsGER germany is on rampage Brazil 0- Germany 5 kroos khedira #muller #klose the murders of Brazilian dreams !!!
